id,date,month,season,status,zipcode,buy_price,fall_price,spring_price,summer_price,winter_price,best_price,Profit,best_season_to_sell
8910500238,2014-11-06,11,fall,Buy,98133,343000.0,445900.0,445900.0,445900.0,445900.0,445900.0,102900.0,"summer,spring,fall,winter"
3076500830,2014-10-29,10,fall,Buy,98144,385195.0,500753.5,500753.5,500753.5,500753.5,500753.5,115558.5,"summer,spring,fall,winter"
1072030510,2014-08-29,8,summer,Buy,98059,415000.0,539500.0,539500.0,539500.0,539500.0,539500.0,124500.0,"summer,spring,fall,winter"
3888100226,2014-06-30,6,summer,Buy,98033,461000.0,599300.0,599300.0,599300.0,599300.0,599300.0,138300.0,"summer,spring,fall,winter"
7227501369,2014-06-10,6,summer,Buy,98056,369990.0,406989.0,480987.0,480987.0,480987.0,480987.0,110997.0,"summer,spring,winter"
3820350070,2014-09-29,9,fall,Buy,98019,349950.0,454935.0,454935.0,454935.0,454935.0,454935.0,104985.0,"summer,spring,fall,winter"
7616800350,2015-04-12,4,spring,Buy,98055,285750.0,314325.0,371475.0,371475.0,371475.0,371475.0,85725.0,"summer,spring,winter"
7811210200,2015-04-20,4,spring,Buy,98005,542500.0,705250.0,705250.0,705250.0,705250.0,705250.0,162750.0,"summer,spring,fall,winter"
3352400004,2015-01-29,1,winter,Buy,98178,184500.0,239850.0,239850.0,239850.0,239850.0,239850.0,55350.0,"summer,spring,fall,winter"
7942601200,2014-10-01,10,fall,Buy,98122,412000.0,535600.0,535600.0,535600.0,535600.0,535600.0,123600.0,"summer,spring,fall,winter"
2218000390,2014-06-12,6,summer,Buy,98105,580000.0,754000.0,754000.0,754000.0,754000.0,754000.0,174000.0,"summer,spring,fall,winter"
7231502505,2015-03-12,3,spring,Buy,98055,220000.0,286000.0,286000.0,286000.0,286000.0,286000.0,66000.0,"summer,spring,fall,winter"
7555220140,2014-09-16,9,fall,Buy,98033,675000.0,742500.0,877500.0,877500.0,877500.0,877500.0,202500.0,"summer,spring,winter"
7445000105,2014-05-22,5,spring,Buy,98107,373500.0,485550.0,485550.0,485550.0,485550.0,485550.0,112050.0,"summer,spring,fall,winter"
7436900045,2014-09-25,9,fall,Buy,98052,383000.0,497900.0,497900.0,497900.0,497900.0,497900.0,114900.0,"summer,spring,fall,winter"
3570000160,2014-07-10,7,summer,Buy,98075,610000.0,793000.0,793000.0,793000.0,793000.0,793000.0,183000.0,"summer,spring,fall,winter"
9276202190,2014-08-08,8,summer,Buy,98116,545000.0,599500.0,708500.0,708500.0,708500.0,708500.0,163500.0,"summer,spring,winter"
5016002180,2014-07-08,7,summer,Buy,98112,780000.0,1014000.0,1014000.0,1014000.0,1014000.0,1014000.0,234000.0,"summer,spring,fall,winter"
6817810310,2014-06-12,6,summer,Buy,98074,405000.0,526500.0,526500.0,526500.0,526500.0,526500.0,121500.0,"summer,spring,fall,winter"
1423400260,2015-04-02,4,spring,Buy,98058,273000.0,354900.0,354900.0,354900.0,354900.0,354900.0,81900.0,"summer,spring,fall,winter"
3876810140,2014-05-27,5,spring,Buy,98072,326500.0,424450.0,424450.0,424450.0,424450.0,424450.0,97950.0,"summer,spring,fall,winter"
3276180140,2015-04-24,4,spring,Buy,98056,365000.0,401500.0,474500.0,474500.0,474500.0,474500.0,109500.0,"summer,spring,winter"
9808590310,2015-04-08,4,spring,Buy,98004,1000750.0,1100825.0,1300975.0,1300975.0,1300975.0,1300975.0,300225.0,"summer,spring,winter"
546000045,2015-03-25,3,spring,Buy,98117,422500.0,549250.0,549250.0,549250.0,549250.0,549250.0,126750.0,"summer,spring,fall,winter"
1771110550,2014-12-04,12,winter,Buy,98077,320000.0,416000.0,416000.0,416000.0,416000.0,416000.0,96000.0,"summer,spring,fall,winter"
5335700030,2014-06-03,6,summer,Buy,98032,223000.0,289900.0,289900.0,289900.0,289900.0,289900.0,66900.0,"summer,spring,fall,winter"
7203101580,2014-07-24,7,summer,Buy,98053,410000.0,533000.0,533000.0,533000.0,533000.0,533000.0,123000.0,"summer,spring,fall,winter"
272000125,2014-08-29,8,summer,Buy,98144,438000.0,569400.0,569400.0,569400.0,569400.0,569400.0,131400.0,"summer,spring,fall,winter"
2770601741,2014-11-06,11,fall,Buy,98199,390000.0,507000.0,507000.0,507000.0,507000.0,507000.0,117000.0,"summer,spring,fall,winter"
4250200140,2015-02-19,2,winter,Buy,98092,298500.0,388050.0,388050.0,388050.0,388050.0,388050.0,89550.0,"summer,spring,fall,winter"
8965400390,2014-09-05,9,fall,Buy,98006,749999.0,974998.7,974998.7,974998.7,974998.7,974998.7,224999.69999999995,"summer,spring,fall,winter"
5680000260,2015-05-12,5,spring,Buy,98144,385000.0,500500.0,500500.0,500500.0,500500.0,500500.0,115500.0,"summer,spring,fall,winter"
9170500060,2014-08-18,8,summer,Buy,98033,649000.0,713900.0,843700.0,843700.0,843700.0,843700.0,194700.0,"summer,spring,winter"
4406000560,2015-02-20,2,winter,Buy,98058,278500.0,362050.0,362050.0,362050.0,362050.0,362050.0,83550.0,"summer,spring,fall,winter"
4245400045,2014-09-23,9,fall,Buy,98168,234500.0,257950.0,304850.0,304850.0,304850.0,304850.0,70350.0,"summer,spring,winter"
9371700132,2014-08-06,8,summer,Buy,98133,374150.0,411565.0,486395.0,411565.0,486395.0,486395.0,112245.0,"spring,winter"
7215730310,2014-07-14,7,summer,Buy,98075,726000.0,798600.0,943800.0,943800.0,943800.0,943800.0,217800.0,"summer,spring,winter"
7697870310,2014-05-14,5,spring,Buy,98030,266000.0,345800.0,345800.0,345800.0,345800.0,345800.0,79800.0,"summer,spring,fall,winter"
7888200240,2015-03-19,3,spring,Buy,98198,265000.0,344500.0,291500.0,344500.0,344500.0,344500.0,79500.0,"summer,winter,fall"
7852180260,2015-01-29,1,winter,Buy,98065,410000.0,533000.0,533000.0,533000.0,533000.0,533000.0,123000.0,"summer,spring,fall,winter"
1471610060,2014-07-08,7,summer,Buy,98045,370000.0,481000.0,481000.0,481000.0,481000.0,481000.0,111000.0,"summer,spring,fall,winter"
3520069033,2014-06-23,6,summer,Buy,98022,230000.0,299000.0,299000.0,299000.0,299000.0,299000.0,69000.0,"summer,spring,fall,winter"
9268200550,2014-10-10,10,fall,Buy,98117,400000.0,520000.0,520000.0,520000.0,520000.0,520000.0,120000.0,"summer,spring,fall,winter"
1788700295,2015-03-11,3,spring,Buy,98023,172000.0,223600.0,223600.0,223600.0,223600.0,223600.0,51600.0,"summer,spring,fall,winter"
6384500581,2014-06-18,6,summer,Buy,98116,555000.0,610500.0,721500.0,721500.0,610500.0,721500.0,166500.0,"summer,spring"
3205400140,2014-06-30,6,summer,Buy,98034,385000.0,500500.0,500500.0,500500.0,500500.0,500500.0,115500.0,"summer,spring,fall,winter"
6662410070,2015-04-14,4,spring,Buy,98011,420000.0,546000.0,546000.0,546000.0,546000.0,546000.0,126000.0,"summer,spring,fall,winter"
3352401981,2014-05-21,5,spring,Buy,98178,199000.0,258700.0,258700.0,258700.0,258700.0,258700.0,59700.0,"summer,spring,fall,winter"
5315100394,2015-02-18,2,winter,Buy,98040,604000.0,785200.0,785200.0,785200.0,785200.0,785200.0,181200.0,"summer,spring,fall,winter"
3450300270,2015-04-03,4,spring,Buy,98059,268000.0,348400.0,348400.0,348400.0,348400.0,348400.0,80400.0,"summer,spring,fall,winter"
7199340310,2015-02-18,2,winter,Buy,98052,509250.0,662025.0,662025.0,662025.0,662025.0,662025.0,152775.0,"summer,spring,fall,winter"
8663260030,2014-11-18,11,fall,Buy,98034,416000.0,540800.0,540800.0,540800.0,540800.0,540800.0,124800.0,"summer,spring,fall,winter"
9315100030,2014-05-15,5,spring,Buy,98003,190000.0,247000.0,247000.0,247000.0,247000.0,247000.0,57000.0,"summer,spring,fall,winter"
2190601049,2015-04-29,4,spring,Buy,98003,212000.0,275600.0,275600.0,275600.0,275600.0,275600.0,63600.0,"summer,spring,fall,winter"
3830630140,2014-09-24,9,fall,Buy,98030,275000.0,357500.0,357500.0,357500.0,302500.0,357500.0,82500.0,"summer,spring,fall"
123039633,2014-09-09,9,fall,Buy,98126,359950.0,467935.0,467935.0,467935.0,467935.0,467935.0,107985.0,"summer,spring,fall,winter"
106000320,2014-10-31,10,fall,Buy,98177,401000.0,521300.0,521300.0,521300.0,521300.0,521300.0,120300.0,"summer,spring,fall,winter"
5347200060,2014-09-09,9,fall,Buy,98126,280000.0,364000.0,364000.0,364000.0,364000.0,364000.0,84000.0,"summer,spring,fall,winter"
8732160240,2014-10-17,10,fall,Buy,98023,223000.0,289900.0,289900.0,289900.0,289900.0,289900.0,66900.0,"summer,spring,fall,winter"
5021900160,2014-06-18,6,summer,Buy,98040,711000.0,924300.0,924300.0,924300.0,924300.0,924300.0,213300.0,"summer,spring,fall,winter"
8091411040,2014-07-01,7,summer,Buy,98030,274900.0,357370.0,357370.0,357370.0,357370.0,357370.0,82470.0,"summer,spring,fall,winter"
5561200310,2014-06-09,6,summer,Buy,98027,525000.0,682500.0,682500.0,682500.0,577500.0,682500.0,157500.0,"summer,spring,fall"
3204500340,2014-12-19,12,winter,Buy,98092,179500.0,233350.0,233350.0,233350.0,233350.0,233350.0,53850.0,"summer,spring,fall,winter"
9222400935,2014-05-23,5,spring,Buy,98115,478000.0,621400.0,621400.0,621400.0,621400.0,621400.0,143400.0,"summer,spring,fall,winter"
1796350570,2014-05-21,5,spring,Buy,98042,195000.0,253500.0,253500.0,253500.0,253500.0,253500.0,58500.0,"summer,spring,fall,winter"
1387300570,2014-12-01,12,winter,Buy,98011,401000.0,521300.0,521300.0,521300.0,521300.0,521300.0,120300.0,"summer,spring,fall,winter"
5415000240,2015-02-24,2,winter,Buy,98065,330000.0,429000.0,429000.0,429000.0,429000.0,429000.0,99000.0,"summer,spring,fall,winter"
4131500140,2015-02-12,2,winter,Buy,98003,175000.0,227500.0,227500.0,227500.0,227500.0,227500.0,52500.0,"summer,spring,fall,winter"
1651500060,2014-09-29,9,fall,Buy,98004,845000.0,1098500.0,1098500.0,1098500.0,1098500.0,1098500.0,253500.0,"summer,spring,fall,winter"
7883600700,2015-01-22,1,winter,Buy,98108,157500.0,204750.0,204750.0,204750.0,204750.0,204750.0,47250.0,"summer,spring,fall,winter"
567000755,2014-12-05,12,winter,Buy,98144,450000.0,495000.0,495000.0,585000.0,585000.0,585000.0,135000.0,"summer,winter"
3668001080,2014-09-11,9,fall,Buy,98092,248000.0,322400.0,322400.0,322400.0,322400.0,322400.0,74400.0,"summer,spring,fall,winter"
5540800100,2015-05-11,5,spring,Buy,98103,245000.0,318500.0,318500.0,318500.0,318500.0,318500.0,73500.0,"summer,spring,fall,winter"
3679401110,2014-05-30,5,spring,Buy,98108,332000.0,431600.0,431600.0,431600.0,365200.0,431600.0,99600.0,"summer,spring,fall"
7852130100,2015-03-13,3,spring,Buy,98065,459950.0,597935.0,597935.0,597935.0,597935.0,597935.0,137985.0,"summer,spring,fall,winter"
9828200147,2015-04-10,4,spring,Buy,98122,425000.0,552500.0,552500.0,552500.0,552500.0,552500.0,127500.0,"summer,spring,fall,winter"
826069085,2014-09-03,9,fall,Buy,98077,460000.0,598000.0,598000.0,598000.0,598000.0,598000.0,138000.0,"summer,spring,fall,winter"
8100000090,2014-11-11,11,fall,Buy,98010,256000.0,332800.0,332800.0,332800.0,332800.0,332800.0,76800.0,"summer,spring,fall,winter"
1432400490,2015-04-01,4,spring,Buy,98058,145600.0,189280.0,189280.0,189280.0,189280.0,189280.0,43680.0,"summer,spring,fall,winter"
8731951130,2014-06-09,6,summer,Buy,98023,250250.0,325325.0,325325.0,325325.0,325325.0,325325.0,75075.0,"summer,spring,fall,winter"
7227801955,2014-09-19,9,fall,Buy,98056,162000.0,210600.0,210600.0,210600.0,210600.0,210600.0,48600.0,"summer,spring,fall,winter"
3882300100,2014-12-01,12,winter,Buy,98052,490000.0,637000.0,637000.0,637000.0,637000.0,637000.0,147000.0,"summer,spring,fall,winter"
626059317,2014-11-20,11,fall,Buy,98011,375000.0,487500.0,487500.0,487500.0,487500.0,487500.0,112500.0,"summer,spring,fall,winter"
7199360090,2015-03-20,3,spring,Buy,98052,478000.0,621400.0,621400.0,621400.0,621400.0,621400.0,143400.0,"summer,spring,fall,winter"
8651443480,2015-01-28,1,winter,Buy,98042,282000.0,310200.0,366600.0,366600.0,366600.0,366600.0,84600.0,"summer,spring,winter"
7236500025,2014-08-29,8,summer,Buy,98056,306000.0,397800.0,397800.0,397800.0,397800.0,397800.0,91800.0,"summer,spring,fall,winter"
9126100850,2014-11-20,11,fall,Buy,98122,534000.0,694200.0,694200.0,694200.0,587400.0,694200.0,160200.0,"summer,spring,fall"
5511600245,2015-03-24,3,spring,Buy,98103,350000.0,455000.0,455000.0,455000.0,455000.0,455000.0,105000.0,"summer,spring,fall,winter"
1344300090,2015-02-17,2,winter,Buy,98112,856000.0,941600.0,1112800.0,1112800.0,1112800.0,1112800.0,256800.0,"summer,spring,winter"
7852040110,2014-09-08,9,fall,Buy,98065,423700.0,550810.0,550810.0,550810.0,550810.0,550810.0,127110.0,"summer,spring,fall,winter"
3222079162,2014-08-13,8,summer,Buy,98010,322000.0,418600.0,418600.0,418600.0,418600.0,418600.0,96600.0,"summer,spring,fall,winter"
5101404608,2014-12-01,12,winter,Buy,98115,443000.0,575900.0,575900.0,575900.0,575900.0,575900.0,132900.0,"summer,spring,fall,winter"
9477100490,2015-04-24,4,spring,Buy,98034,441500.0,573950.0,573950.0,573950.0,485650.0,573950.0,132450.0,"summer,spring,fall"
7920100025,2015-04-27,4,spring,Buy,98115,450000.0,585000.0,585000.0,585000.0,585000.0,585000.0,135000.0,"summer,spring,fall,winter"
3275730110,2014-09-08,9,fall,Buy,98034,425000.0,552500.0,552500.0,552500.0,552500.0,552500.0,127500.0,"summer,spring,fall,winter"
8121610110,2015-03-03,3,spring,Buy,98053,521000.0,677300.0,677300.0,677300.0,677300.0,677300.0,156300.0,"summer,spring,fall,winter"
9406450090,2015-04-08,4,spring,Buy,98038,293000.0,380900.0,380900.0,380900.0,380900.0,380900.0,87900.0,"summer,spring,fall,winter"
2619950490,2014-07-12,7,summer,Buy,98019,335000.0,435500.0,435500.0,435500.0,435500.0,435500.0,100500.0,"summer,spring,fall,winter"
1646500785,2014-12-15,12,winter,Buy,98103,499000.0,648700.0,648700.0,648700.0,648700.0,648700.0,149700.0,"summer,spring,fall,winter"
9542400025,2014-09-16,9,fall,Buy,98005,720000.0,936000.0,936000.0,936000.0,936000.0,936000.0,216000.0,"summer,spring,fall,winter"
2781270090,2015-02-25,2,winter,Buy,98038,195000.0,253500.0,253500.0,253500.0,253500.0,253500.0,58500.0,"summer,spring,fall,winter"
1665400165,2014-05-07,5,spring,Buy,98166,249000.0,323700.0,323700.0,323700.0,323700.0,323700.0,74700.0,"summer,spring,fall,winter"
1326069191,2015-02-02,2,winter,Buy,98019,334000.0,434200.0,434200.0,434200.0,434200.0,434200.0,100200.0,"summer,spring,fall,winter"
3530530110,2015-02-17,2,winter,Buy,98198,149900.0,194870.0,194870.0,194870.0,194870.0,194870.0,44970.0,"summer,spring,fall,winter"
1574100025,2014-08-07,8,summer,Buy,98040,525000.0,682500.0,682500.0,682500.0,682500.0,682500.0,157500.0,"summer,spring,fall,winter"
6706600090,2014-05-08,5,spring,Buy,98034,402000.0,522600.0,522600.0,522600.0,522600.0,522600.0,120600.0,"summer,spring,fall,winter"
1994200031,2014-06-20,6,summer,Buy,98103,450000.0,585000.0,585000.0,585000.0,585000.0,585000.0,135000.0,"summer,spring,fall,winter"
2523069156,2014-12-03,12,winter,Buy,98027,520000.0,676000.0,676000.0,676000.0,676000.0,676000.0,156000.0,"summer,spring,fall,winter"
5029450850,2014-12-04,12,winter,Buy,98023,205000.0,266500.0,266500.0,266500.0,266500.0,266500.0,61500.0,"summer,spring,fall,winter"
3750605349,2015-03-04,3,spring,Buy,98001,210500.0,273650.0,273650.0,273650.0,273650.0,273650.0,63150.0,"summer,spring,fall,winter"
7574000100,2015-04-08,4,spring,Buy,98010,350000.0,455000.0,455000.0,455000.0,385000.0,455000.0,105000.0,"summer,spring,fall"
9212900100,2015-04-23,4,spring,Buy,98115,425000.0,552500.0,552500.0,552500.0,552500.0,552500.0,127500.0,"summer,spring,fall,winter"
2570300090,2014-11-26,11,fall,Buy,98034,355000.0,461500.0,461500.0,461500.0,461500.0,461500.0,106500.0,"summer,spring,fall,winter"
1023059223,2014-07-25,7,summer,Buy,98059,311000.0,404300.0,404300.0,404300.0,404300.0,404300.0,93300.0,"summer,spring,fall,winter"
7598100735,2014-08-29,8,summer,Buy,98040,769000.0,999700.0,999700.0,999700.0,999700.0,999700.0,230700.0,"summer,spring,fall,winter"
2202500110,2014-08-05,8,summer,Buy,98006,430000.0,559000.0,559000.0,559000.0,559000.0,559000.0,129000.0,"summer,spring,fall,winter"
4302201130,2014-05-08,5,spring,Buy,98106,205000.0,266500.0,266500.0,266500.0,266500.0,266500.0,61500.0,"summer,spring,fall,winter"
1310800090,2014-10-07,10,fall,Buy,98032,240000.0,312000.0,312000.0,312000.0,312000.0,312000.0,72000.0,"summer,spring,fall,winter"
9324800110,2014-07-28,7,summer,Buy,98125,420000.0,546000.0,462000.0,546000.0,546000.0,546000.0,126000.0,"summer,winter,fall"
8965000110,2014-11-14,11,fall,Buy,98052,455000.0,591500.0,591500.0,591500.0,591500.0,591500.0,136500.0,"summer,spring,fall,winter"
49500090,2014-12-05,12,winter,Buy,98059,372000.0,483600.0,483600.0,483600.0,483600.0,483600.0,111600.0,"summer,spring,fall,winter"
9521100586,2014-05-24,5,spring,Buy,98103,479000.0,622700.0,622700.0,622700.0,622700.0,622700.0,143700.0,"summer,spring,fall,winter"
7215721570,2015-05-05,5,spring,Buy,98075,570000.0,741000.0,741000.0,741000.0,741000.0,741000.0,171000.0,"summer,spring,fall,winter"
3834000805,2014-07-10,7,summer,Buy,98125,350000.0,455000.0,455000.0,455000.0,455000.0,455000.0,105000.0,"summer,spring,fall,winter"
2274000026,2014-11-01,11,fall,Buy,98115,353000.0,458900.0,458900.0,458900.0,458900.0,458900.0,105900.0,"summer,spring,fall,winter"
9558200025,2014-07-30,7,summer,Buy,98148,265000.0,344500.0,344500.0,344500.0,291500.0,344500.0,79500.0,"summer,spring,fall"
8649401270,2015-04-30,4,spring,Buy,98014,167000.0,217100.0,217100.0,217100.0,217100.0,217100.0,50100.0,"summer,spring,fall,winter"
686200740,2014-10-20,10,fall,Buy,98008,500000.0,650000.0,650000.0,650000.0,650000.0,650000.0,150000.0,"summer,spring,fall,winter"
3702900165,2014-11-04,11,fall,Buy,98116,295000.0,383500.0,383500.0,383500.0,383500.0,383500.0,88500.0,"summer,spring,fall,winter"
8651410090,2015-05-08,5,spring,Buy,98042,209000.0,271700.0,271700.0,271700.0,271700.0,271700.0,62700.0,"summer,spring,fall,winter"
1023059429,2015-01-22,1,winter,Buy,98059,380000.0,494000.0,494000.0,494000.0,494000.0,494000.0,114000.0,"summer,spring,fall,winter"
2412100025,2014-06-06,6,summer,Buy,98024,315000.0,409500.0,409500.0,409500.0,409500.0,409500.0,94500.0,"summer,spring,fall,winter"
7227501645,2014-06-03,6,summer,Buy,98056,230000.0,299000.0,299000.0,299000.0,299000.0,299000.0,69000.0,"summer,spring,fall,winter"
4310702787,2014-07-17,7,summer,Buy,98103,335000.0,435500.0,435500.0,435500.0,435500.0,435500.0,100500.0,"summer,spring,fall,winter"
1494300110,2014-06-03,6,summer,Buy,98052,550000.0,715000.0,715000.0,715000.0,715000.0,715000.0,165000.0,"summer,spring,fall,winter"
1950900245,2014-12-26,12,winter,Buy,98032,123300.0,160290.0,160290.0,160290.0,160290.0,160290.0,36990.0,"summer,spring,fall,winter"
3512100110,2014-09-02,9,fall,Buy,98030,275436.0,358066.8,358066.8,358066.8,302979.6,358066.8,82630.79999999999,"summer,spring,fall"
2768100690,2015-04-23,4,spring,Buy,98107,513000.0,564300.0,666900.0,666900.0,666900.0,666900.0,153900.0,"summer,spring,winter"
7525410090,2014-07-08,7,summer,Buy,98075,580000.0,754000.0,754000.0,754000.0,754000.0,754000.0,174000.0,"summer,spring,fall,winter"
9558800025,2015-04-29,4,spring,Buy,98148,225000.0,292500.0,292500.0,292500.0,292500.0,292500.0,67500.0,"summer,spring,fall,winter"
7128300855,2014-10-14,10,fall,Buy,98144,313000.0,406900.0,406900.0,406900.0,406900.0,406900.0,93900.0,"summer,spring,fall,winter"
7655900038,2015-04-14,4,spring,Buy,98133,296000.0,384800.0,384800.0,384800.0,384800.0,384800.0,88800.0,"summer,spring,fall,winter"
6450302900,2014-10-06,10,fall,Buy,98133,329500.0,428350.0,428350.0,428350.0,428350.0,428350.0,98850.0,"summer,spring,fall,winter"
2770601595,2015-03-20,3,spring,Buy,98199,415000.0,539500.0,539500.0,539500.0,539500.0,539500.0,124500.0,"summer,spring,fall,winter"
1324079085,2015-05-04,5,spring,Buy,98024,378000.0,491400.0,491400.0,491400.0,491400.0,491400.0,113400.0,"summer,spring,fall,winter"
1947300115,2014-06-19,6,summer,Buy,98122,464000.0,603200.0,603200.0,603200.0,603200.0,603200.0,139200.0,"summer,spring,fall,winter"
5490700100,2014-12-08,12,winter,Buy,98155,310000.0,403000.0,403000.0,403000.0,403000.0,403000.0,93000.0,"summer,spring,fall,winter"
6821102100,2015-03-17,3,spring,Buy,98199,510000.0,663000.0,663000.0,663000.0,663000.0,663000.0,153000.0,"summer,spring,fall,winter"
2188200785,2014-09-12,9,fall,Buy,98023,196000.0,254800.0,254800.0,254800.0,254800.0,254800.0,58800.0,"summer,spring,fall,winter"
1446801030,2014-08-22,8,summer,Buy,98168,220000.0,286000.0,286000.0,286000.0,286000.0,286000.0,66000.0,"summer,spring,fall,winter"
1036100100,2014-07-02,7,summer,Buy,98011,435000.0,565500.0,565500.0,565500.0,565500.0,565500.0,130500.0,"summer,spring,fall,winter"
3278602670,2014-09-30,9,fall,Buy,98126,219500.0,285350.0,285350.0,285350.0,285350.0,285350.0,65850.0,"summer,spring,fall,winter"
1193000025,2014-09-03,9,fall,Buy,98199,495000.0,643500.0,643500.0,643500.0,643500.0,643500.0,148500.0,"summer,spring,fall,winter"
3679400025,2014-08-12,8,summer,Buy,98144,385000.0,500500.0,500500.0,500500.0,500500.0,500500.0,115500.0,"summer,spring,fall,winter"
3860400100,2014-11-21,11,fall,Buy,98004,950000.0,1235000.0,1235000.0,1235000.0,1235000.0,1235000.0,285000.0,"summer,spring,fall,winter"
8835220090,2014-08-07,8,summer,Buy,98034,313500.0,407550.0,407550.0,407550.0,407550.0,407550.0,94050.0,"summer,spring,fall,winter"
6381501636,2014-08-20,8,summer,Buy,98125,320000.0,416000.0,416000.0,416000.0,416000.0,416000.0,96000.0,"summer,spring,fall,winter"
1370804446,2015-02-10,2,winter,Buy,98199,604000.0,785200.0,785200.0,785200.0,785200.0,785200.0,181200.0,"summer,spring,fall,winter"
9828701871,2015-02-12,2,winter,Buy,98112,570000.0,741000.0,741000.0,741000.0,741000.0,741000.0,171000.0,"summer,spring,fall,winter"
1463400047,2014-08-22,8,summer,Buy,98059,335000.0,435500.0,435500.0,435500.0,435500.0,435500.0,100500.0,"summer,spring,fall,winter"
7147600245,2014-06-27,6,summer,Buy,98188,259500.0,337350.0,337350.0,337350.0,337350.0,337350.0,77850.0,"summer,spring,fall,winter"
8082400100,2014-08-25,8,summer,Buy,98117,535000.0,588500.0,695500.0,588500.0,695500.0,695500.0,160500.0,"spring,winter"
1665400025,2014-10-28,10,fall,Buy,98166,259000.0,336700.0,336700.0,336700.0,336700.0,336700.0,77700.0,"summer,spring,fall,winter"
2123700015,2015-05-12,5,spring,Buy,98118,228800.0,297440.0,297440.0,297440.0,297440.0,297440.0,68640.0,"summer,spring,fall,winter"
8682291730,2014-05-13,5,spring,Buy,98053,530000.0,689000.0,689000.0,689000.0,689000.0,689000.0,159000.0,"summer,spring,fall,winter"
5318100504,2014-07-28,7,summer,Buy,98112,524000.0,681200.0,681200.0,681200.0,681200.0,681200.0,157200.0,"summer,spring,fall,winter"
2212901130,2014-11-03,11,fall,Buy,98042,210000.0,273000.0,273000.0,273000.0,273000.0,273000.0,63000.0,"summer,spring,fall,winter"
3423049209,2015-03-18,3,spring,Buy,98188,200450.0,260585.0,260585.0,260585.0,260585.0,260585.0,60135.0,"summer,spring,fall,winter"
16000015,2015-04-17,4,spring,Buy,98002,219950.0,285935.0,285935.0,285935.0,285935.0,285935.0,65985.0,"summer,spring,fall,winter"
4035900015,2014-06-19,6,summer,Buy,98006,659500.0,857350.0,857350.0,857350.0,857350.0,857350.0,197850.0,"summer,spring,fall,winter"
3396200300,2015-03-31,3,spring,Buy,98052,540000.0,702000.0,702000.0,702000.0,702000.0,702000.0,162000.0,"summer,spring,fall,winter"
7454000110,2015-01-27,1,winter,Buy,98126,202000.0,262600.0,262600.0,262600.0,262600.0,262600.0,60600.0,"summer,spring,fall,winter"
6431500283,2014-11-17,11,fall,Buy,98103,409500.0,532350.0,532350.0,532350.0,532350.0,532350.0,122850.0,"summer,spring,fall,winter"
9320600090,2015-01-27,1,winter,Buy,98031,273500.0,355550.0,355550.0,355550.0,355550.0,355550.0,82050.0,"summer,spring,fall,winter"
1771110090,2014-08-20,8,summer,Buy,98077,316000.0,410800.0,410800.0,410800.0,410800.0,410800.0,94800.0,"summer,spring,fall,winter"
7888100090,2014-09-25,9,fall,Buy,98198,160000.0,208000.0,208000.0,208000.0,208000.0,208000.0,48000.0,"summer,spring,fall,winter"
5083000375,2015-03-19,3,spring,Buy,98198,235000.0,305500.0,305500.0,305500.0,305500.0,305500.0,70500.0,"summer,spring,fall,winter"
8143000600,2014-09-18,9,fall,Buy,98034,310000.0,403000.0,403000.0,403000.0,403000.0,403000.0,93000.0,"summer,spring,fall,winter"
9268200658,2014-06-04,6,summer,Buy,98117,280000.0,364000.0,364000.0,364000.0,364000.0,364000.0,84000.0,"summer,spring,fall,winter"
2326079039,2015-02-11,2,winter,Buy,98019,362000.0,470600.0,470600.0,470600.0,470600.0,470600.0,108600.0,"summer,spring,fall,winter"
7595700025,2014-07-25,7,summer,Buy,98117,430000.0,559000.0,559000.0,559000.0,559000.0,559000.0,129000.0,"summer,spring,fall,winter"
4443800110,2014-07-25,7,summer,Buy,98117,456500.0,593450.0,593450.0,593450.0,593450.0,593450.0,136950.0,"summer,spring,fall,winter"
5101405265,2014-09-11,9,fall,Buy,98115,445000.0,578500.0,578500.0,578500.0,578500.0,578500.0,133500.0,"summer,spring,fall,winter"
9206200110,2015-03-10,3,spring,Buy,98034,386900.0,502970.0,502970.0,502970.0,502970.0,502970.0,116070.0,"summer,spring,fall,winter"
2205700405,2014-07-08,7,summer,Buy,98006,479000.0,622700.0,622700.0,622700.0,622700.0,622700.0,143700.0,"summer,spring,fall,winter"
259801110,2014-08-28,8,summer,Buy,98008,439000.0,570700.0,570700.0,570700.0,570700.0,570700.0,131700.0,"summer,spring,fall,winter"
7130300690,2014-10-28,10,fall,Buy,98118,308000.0,400400.0,400400.0,400400.0,400400.0,400400.0,92400.0,"summer,spring,fall,winter"
8092501240,2014-07-01,7,summer,Buy,98042,219950.0,285935.0,285935.0,285935.0,285935.0,285935.0,65985.0,"summer,spring,fall,winter"
9477101280,2014-12-30,12,winter,Buy,98034,424950.0,552435.0,552435.0,552435.0,552435.0,552435.0,127485.0,"summer,spring,fall,winter"
7462900015,2015-01-08,1,winter,Buy,98065,387000.0,503100.0,503100.0,503100.0,503100.0,503100.0,116100.0,"summer,spring,fall,winter"
3163600015,2015-01-28,1,winter,Buy,98146,156000.0,202800.0,202800.0,202800.0,202800.0,202800.0,46800.0,"summer,spring,fall,winter"
